NOC,Year,LSTM_Gold_Trend,LSTM_Total_Trend,LSTM_Host_Logit,Gold_feat,Total_feat,Is_Host,Is_Prep,Alpha,Is_History,NOC_Code,PC1,PC2,PC3,PC4,PC5,Gold_target,Total_target,Gold_Actual,Total_Actual
Venezuela,1956,0.0141777694225311,0.5586553812026978,-7.341306209564209,0.0,0.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,,,0.0,0.0
Venezuela,1960,0.1561400890350341,0.4131201505661011,-7.884293556213379,0.0,0.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,,,0.0,0.0
Venezuela,1964,0.0162305831909179,0.2785522937774658,-7.912184238433838,0.0,0.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,,,0.0,0.0
Venezuela,1968,0.0589319467544555,0.2913435697555542,-7.905168533325195,1.0,1.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,1.0,1.0,1.0,1.0
Venezuela,1972,-0.0514858961105346,0.5316122770309448,-7.138845443725586,0.0,0.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,,,0.0,0.0
Venezuela,1976,0.2625526189804077,0.52649986743927,-7.819055080413818,0.0,1.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,0.0,1.0,0.0,1.0
Venezuela,1980,0.0298127830028533,0.5818389654159546,-7.378857612609863,0.0,1.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,0.0,1.0,0.0,1.0
Venezuela,1984,0.106344848871231,0.7260996103286743,-7.252270698547363,0.0,3.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,0.0,3.0,0.0,3.0
Venezuela,1988,0.5046199560165405,2.1036465167999268,-6.321323394775391,0.0,0.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,,,0.0,0.0
Venezuela,1992,0.2572966814041137,0.6227706670761108,-7.681987285614014,0.0,0.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,,,0.0,0.0
Venezuela,1996,0.0602719783782959,0.6638611555099487,-7.85511589050293,0.0,0.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,,,0.0,0.0
Venezuela,2000,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,,,0.0,0.0
Venezuela,2004,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,2.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,0.0,2.0,0.0,2.0
Venezuela,2008,0.2146625220775604,1.2744832038879397,-6.798307418823242,0.0,1.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,0.0,1.0,0.0,1.0
Venezuela,2012,0.1484638154506683,0.8549338579177856,-7.079649925231934,1.0,1.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,1.0,1.0,1.0,1.0
Venezuela,2016,0.1567166745662689,1.2050728797912598,-6.808384895324707,0.0,3.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,0.0,3.0,0.0,3.0
Venezuela,2020,0.4034236371517181,1.7976847887039185,-6.312091827392578,1.0,4.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,1.0,4.0,1.0,4.0
Venezuela,2024,0.6947423219680786,2.6393675804138184,-5.863309860229492,0.0,0.0,0.0,0.0,0.0,True,VEN,-0.8870923846364577,0.4259025106796658,0.2012446000962724,-0.5763744263393505,-1.130615238048357,,,0.0,0.0
Bahamas,1908,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1912,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1920,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1924,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1928,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1932,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1936,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1948,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1952,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1956,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,1.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,0.0,1.0,0.0,1.0
Bahamas,1960,0.0141777694225311,0.5586553812026978,-7.341306209564209,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1964,0.1561400890350341,0.4131201505661011,-7.884293556213379,1.0,1.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,1.0,1.0,1.0,1.0
Bahamas,1968,-0.0163186788558959,0.753030002117157,-7.059465408325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1972,0.2625526189804077,0.52649986743927,-7.819055080413818,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1976,0.1134942770004272,0.4166594743728637,-7.897496223449707,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1980,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1984,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1988,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Bahamas,1992,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,1.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,0.0,1.0,0.0,1.0
Bahamas,1996,0.0141777694225311,0.5586553812026978,-7.341306209564209,0.0,1.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,0.0,1.0,0.0,1.0
Bahamas,2000,0.106344848871231,0.7260996103286743,-7.252270698547363,2.0,3.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,2.0,3.0,2.0,3.0
Bahamas,2004,0.7410600185394287,2.789017915725708,-5.954072952270508,1.0,2.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,1.0,2.0,1.0,2.0
Bahamas,2008,0.6200977563858032,2.385565280914306,-5.892208099365234,0.0,2.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,0.0,2.0,0.0,2.0
Bahamas,2012,0.4897782206535339,1.8649611473083496,-6.551358699798584,1.0,1.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,1.0,1.0,1.0,1.0
Bahamas,2016,0.194579929113388,1.1454930305480957,-6.812094688415527,1.0,2.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,1.0,2.0,1.0,2.0
Bahamas,2020,0.4971673786640167,2.1031765937805176,-6.22788143157959,2.0,2.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,2.0,2.0,2.0,2.0
Bahamas,2024,0.8180053234100342,2.719376564025879,-6.078219413757324,0.0,0.0,0.0,0.0,0.0,True,BAH,-1.467913287728886,-0.2418613566100442,-0.1419450420940296,-0.2586798678729115,-0.6160548882370542,,,0.0,0.0
Ethiopia,1908,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1912,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1920,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1924,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1928,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1932,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1936,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1948,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1952,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1956,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1960,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1964,0.0589319467544555,0.2913435697555542,-7.905168533325195,1.0,1.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,1.0,1.0,1.0,1.0
Ethiopia,1968,-0.0514858961105346,0.5316122770309448,-7.138845443725586,1.0,2.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,1.0,2.0,1.0,2.0
Ethiopia,1972,0.483395367860794,1.802191138267517,-6.480817794799805,0.0,2.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,0.0,2.0,0.0,2.0
Ethiopia,1976,0.1119780838489532,0.9050557613372804,-6.738169193267822,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1980,0.2896443605422973,0.6453994512557983,-7.834059238433838,2.0,4.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,2.0,4.0,2.0,4.0
Ethiopia,1984,0.8106168508529663,3.2699227333068848,-5.880194664001465,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1988,0.5525481700897217,1.5304981470108032,-6.90425443649292,0.0,0.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,,,0.0,0.0
Ethiopia,1992,0.3861117362976074,1.101293444633484,-7.7263617515563965,1.0,3.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,1.0,3.0,1.0,3.0
Ethiopia,1996,0.5997594594955444,2.3581771850585938,-6.222754955291748,2.0,3.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,2.0,3.0,2.0,3.0
Ethiopia,2000,1.254971981048584,3.951085567474365,-5.503499031066895,4.0,8.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,4.0,8.0,4.0,8.0
Ethiopia,2004,2.4302010536193848,7.457906723022461,-4.092576026916504,2.0,7.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,2.0,7.0,2.0,7.0
Ethiopia,2008,1.512052297592163,5.677516460418701,-4.313713550567627,4.0,7.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,4.0,7.0,4.0,7.0
Ethiopia,2012,2.7463948726654053,8.603673934936523,-4.0689473152160645,3.0,8.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,3.0,8.0,3.0,8.0
Ethiopia,2016,2.1755270957946777,7.490561962127685,-4.154741764068604,1.0,8.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,1.0,8.0,1.0,8.0
Ethiopia,2020,1.5739452838897705,6.022947788238525,-4.422366619110107,1.0,4.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,1.0,4.0,1.0,4.0
Ethiopia,2024,1.394791603088379,5.470715045928955,-4.911322116851807,1.0,4.0,0.0,0.0,0.0,True,ETH,-1.434512877213577,-0.2336938468383586,-0.1591688092663675,-0.2706999388719317,-0.6595778877539273,1.0,4.0,1.0,4.0
Tunisia,1908,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1912,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1920,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1924,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1928,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1932,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1936,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1948,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1952,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1956,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1960,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1964,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,2.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,0.0,2.0,0.0,2.0
Tunisia,1968,0.2146625220775604,1.2744832038879397,-6.798307418823242,1.0,2.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,1.0,2.0,1.0,2.0
Tunisia,1972,0.3758355677127838,1.6961688995361328,-6.448318004608154,0.0,1.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,0.0,1.0,0.0,1.0
Tunisia,1976,0.1101130545139312,0.8933053016662598,-6.828207015991211,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1980,0.2655636072158813,0.6693092584609985,-7.863962650299072,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1984,0.0162305831909179,0.2785522937774658,-7.912184238433838,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1988,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1992,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,1996,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,1.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,0.0,1.0,0.0,1.0
Tunisia,2000,0.0141777694225311,0.5586553812026978,-7.341306209564209,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,2004,0.1561400890350341,0.4131201505661011,-7.884293556213379,0.0,0.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,,,0.0,0.0
Tunisia,2008,0.0162305831909179,0.2785522937774658,-7.912184238433838,1.0,1.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,1.0,1.0,1.0,1.0
Tunisia,2012,-0.0514858961105346,0.5316122770309448,-7.138845443725586,2.0,3.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,2.0,3.0,2.0,3.0
Tunisia,2016,0.9873578548431396,3.142606735229492,-5.894201278686523,0.0,3.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,0.0,3.0,0.0,3.0
Tunisia,2020,0.3253372013568878,1.6785564422607422,-6.126909732818604,1.0,2.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,1.0,2.0,1.0,2.0
Tunisia,2024,0.8520482778549194,2.857544183731079,-6.157215118408203,1.0,3.0,0.0,0.0,0.0,True,TUN,-1.3462046071441198,-0.2480564999925912,-0.0531452826361529,0.2402860212709686,-0.5503789328990829,1.0,3.0,1.0,3.0
Ghana,1908,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1912,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1920,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1924,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1928,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1932,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1936,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1948,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1952,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1956,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1960,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
Ghana,1964,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,1.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,0.0,1.0,0.0,1.0
Ghana,1968,0.0141777694225311,0.5586553812026978,-7.341306209564209,0.0,0.0,0.0,0.0,0.0,True,GHA,-1.5334763500355977,-0.254390036299312,-0.0690824009405639,-0.1400466777052861,-0.4355730955734438,,,0.0,0.0
